,windspeed,airtemperature,relativehumidity,year,month,day,hour,minute,Seeing
173684,22.73,4.62,64.965004,2023,4,21,3,20,-0.1115462747449125
173685,19.965,4.17,63.670002,2023,4,21,3,30,-0.12811415959027012
173686,21.225,3.94,61.059998,2023,4,21,3,40,-0.1731636190091889
173687,26.01,3.7099998,58.895,2023,4,21,3,50,-0.16761276342235826
173688,27.339999999999996,3.3350003,61.345,2023,4,21,4,0,-0.174059312741835
173689,24.555,3.155,63.645,2023,4,21,4,10,-0.23847369509208274
173690,25.257894736842104,3.1631577,60.7,2023,4,21,4,20,-0.22956254655395675
173691,25.79,2.975,60.829998,2023,4,21,4,30,-0.03383012565515175
173693,36.195,3.6150002,56.595,2023,4,21,4,50,0.02145284864204375
173694,35.56842105263158,3.8,54.905262,2023,4,21,5,0,-0.032632242646806364
173695,37.435,4.085,54.659996,2023,4,21,5,10,0.10718062296301101
173696,34.525,3.705,51.68,2023,4,21,5,20,0.22493306029858742
173697,34.464999999999996,3.7599998,49.085,2023,4,21,5,30,0.07498195986307231
173698,27.945,3.75,48.65,2023,4,21,5,40,0.29514581595768075
173699,34.964999999999996,3.815,50.535,2023,4,21,5,50,0.28906787648753485
173700,27.919999999999998,3.645,54.890003,2023,4,21,6,0,0.17371518353617152
173701,33.94,3.4150002,60.375,2023,4,21,6,10,0.05718866029610029
173702,27.014999999999997,3.4599998,66.835,2023,4,21,6,20,0.148957386058238
173703,27.805,3.575,69.655,2023,4,21,6,30,0.060201002690757094
173704,32.675,3.3650002,69.87,2023,4,21,6,40,-0.12297886356341026
173705,30.055,3.205,70.54,2023,4,21,6,50,-0.14479458490323327
173937,9.7,7.225,59.02,2023,4,22,21,30,-0.18887153255564731
173938,9.65,7.3050003,59.620003,2023,4,22,21,40,-0.3239556034043848
173939,10.36,7.1049995,55.35,2023,4,22,21,50,-0.369127151877972
173940,6.8950000000000005,7.16,49.670002,2023,4,22,22,0,-0.2800329701946781
173941,5.68,7.1799994,49.03,2023,4,22,22,10,-0.15953377014564865
173942,9.795,7.1050005,48.855,2023,4,22,22,20,-0.2659324410264348
173943,11.878947368421052,6.9473686,49.478947,2023,4,22,22,30,-0.20411255959914865
173944,16.169999999999998,6.8300004,54.01,2023,4,22,22,40,-0.3668335107572185
173945,13.245,6.6099997,59.140003,2023,4,22,22,50,-0.46269043595151094
173946,13.834999999999999,6.5449996,59.425,2023,4,22,23,0,-0.42558378534286484
173947,12.675,6.625,58.909996,2023,4,22,23,10,-0.3573090735278362
173948,11.790000000000001,6.815,56.425,2023,4,22,23,20,-0.31837579297931967
173949,14.2,7.075,57.815002,2023,4,22,23,30,-0.4309079239056054
173950,14.535,7.025,57.940002,2023,4,22,23,40,-0.4636146704129593
173951,14.055000000000001,7.125,58.155,2023,4,22,23,50,-0.45802565248632854
173952,14.725,7.1150002,58.21,2023,4,23,0,0,-0.5452952881055743
173953,9.934999999999999,7.275,57.875,2023,4,23,0,10,-0.512723256465897
173954,8.245000000000001,7.5099998,56.920002,2023,4,23,0,20,-0.30820495907244394
173955,8.865,7.66,55.95,2023,4,23,0,30,-0.4853711063768573
173956,8.85,7.6949997,56.629997,2023,4,23,0,40,-0.5017881536290068
173957,10.605,7.8200006,57.920002,2023,4,23,0,50,-0.5426198639145485
173958,8.55,7.75,58.659996,2023,4,23,1,0,-0.5073109740562497
173959,8.51,7.62,59.795002,2023,4,23,1,10,-0.45210361815820105
173960,7.82,7.815,60.325,2023,4,23,1,20,-0.4858939197219997
173961,8.165000000000001,7.7,60.79,2023,4,23,1,30,-0.4130563488039854
173962,11.705,7.71,61.034996,2023,4,23,1,40,-0.30813290979070407
173963,12.855,7.8,61.25,2023,4,23,1,50,-0.25493257302241235
173964,12.565000000000001,7.81,61.090004,2023,4,23,2,0,-0.20912463013487878
173965,12.6,7.785,60.24,2023,4,23,2,10,-0.32573828742574296
173966,14.775,7.8300004,59.909996,2023,4,23,2,20,-0.40655319986535227
173967,16.625,7.835,58.829998,2023,4,23,2,30,-0.4917176821524895
173968,16.544999999999998,7.85,60.715004,2023,4,23,2,40,-0.49360225222572335
173969,15.794999999999998,7.8650002,59.665,2023,4,23,2,50,-0.6300187440336477
173970,12.516666666666667,7.9555554,60.833332,2023,4,23,3,0,-0.5106135250483927
173971,13.91,7.95,59.734997,2023,4,23,3,10,-0.3901117021697914
173972,13.065000000000001,8.025,60.28,2023,4,23,3,20,-0.3862595448323868
173973,11.8,8.184999,59.890003,2023,4,23,3,30,-0.3936876763085577
173974,11.665,8.155001,59.725,2023,4,23,3,40,-0.6286477226853335
173975,13.0,8.21,59.965004,2023,4,23,3,50,-0.5276726232365377
173976,13.5,8.17,59.234997,2023,4,23,4,0,-0.4054856965553992
173977,16.94,8.265,58.945,2023,4,23,4,10,-0.2851519425981558
173978,15.819999999999999,8.190001,57.03,2023,4,23,4,20,-0.5678318000597146
173979,12.620000000000001,8.21,55.615,2023,4,23,4,30,-0.5849207754890743
173980,11.555,8.255,57.434998,2023,4,23,4,40,-0.5092712768337535
173981,12.894736842105264,8.326316,52.43684,2023,4,23,4,50,-0.5721796782204055
173982,14.290000000000001,8.379999,49.305,2023,4,23,5,0,-0.5327115306941541
173983,16.815,8.389999,44.14,2023,4,23,5,10,-0.5593261240097157
173984,17.18,8.475,41.55,2023,4,23,5,20,-0.4585846304388256
173985,20.525,8.425,39.405003,2023,4,23,5,30,-0.34350020839496304
173986,20.45,8.530001,38.035,2023,4,23,5,40,-0.5047558468947777
173987,18.009999999999998,8.570001,35.53,2023,4,23,5,50,-0.6102777027376507
173988,15.55,8.56,29.615,2023,4,23,6,0,-0.6411018161068198
173989,14.940000000000001,8.645,30.529999,2023,4,23,6,10,-0.4978408475969448
174080,7.505,9.76,48.004997,2023,4,23,21,20,-0.39182851058525575
174081,8.93,9.83,46.96,2023,4,23,21,30,-0.4280175125786758
174082,9.07,9.865,47.030003,2023,4,23,21,40,-0.42817094564380226
174083,11.01,9.95,46.105,2023,4,23,21,50,-0.4092251092376328
174084,11.415000000000001,10.0199995,45.120003,2023,4,23,22,0,-0.6066828281609891
174085,11.43,9.94,45.155,2023,4,23,22,10,-0.6037689988205619
174086,10.53,9.965,44.84,2023,4,23,22,20,-0.2685425968314787
174087,9.040000000000001,10.155001,43.489998,2023,4,23,22,30,-0.22212483960799262
174088,8.995000000000001,10.215,43.004997,2023,4,23,22,40,-0.2415471576966821
174089,7.67,10.2,43.045002,2023,4,23,22,50,-0.4377574076575634
174090,9.6,10.178947,42.157894,2023,4,23,23,0,-0.24818896050498407
174091,9.905,10.455,40.55,2023,4,23,23,10,-0.08316424126076881
174092,12.205,10.51,41.185,2023,4,23,23,20,0.29025532130528053
174093,12.155,10.71,41.065,2023,4,23,23,30,0.14996040025037913
174094,11.83,10.7,41.379997,2023,4,23,23,40,0.39950152792631477
174095,12.95,10.64,40.704998,2023,4,23,23,50,0.25682072226286295
174096,12.68,10.575,40.605,2023,4,24,0,0,-0.062407460128617046
174097,10.485,9.905001,40.21,2023,4,24,0,10,0.21860526887120127
174098,8.95,10.304999,40.09,2023,4,24,0,20,0.6143474500701047
174099,10.15263157894737,10.342105,39.35263,2023,4,24,0,30,0.5682340063611466
174100,9.785,10.305,39.56,2023,4,24,0,40,0.3943645081058855
174101,10.355,10.3550005,38.885002,2023,4,24,0,50,-0.008880491570643974
174102,10.334999999999999,10.235,39.11,2023,4,24,1,0,-0.04749864559752876
174103,12.91,10.3,39.675,2023,4,24,1,10,-0.10852524034268358
174104,13.155000000000001,10.305,40.14,2023,4,24,1,20,-0.046364285464546455
174105,11.455,10.255,41.03,2023,4,24,1,30,-0.3004380855529817
174106,11.84,10.15,42.015,2023,4,24,1,40,-0.2358414768804579
174107,13.76,10.285,41.75,2023,4,24,1,50,-0.12441675490421421
174108,15.055000000000001,10.355,41.79,2023,4,24,2,0,-0.17544773572581415
174109,13.985,10.32,39.465,2023,4,24,2,10,-0.2056070422052333
174110,15.305000000000001,10.309999,41.435,2023,4,24,2,20,-0.2565938863450163
174111,16.25,10.37,40.97,2023,4,24,2,30,-0.27569925210864504
174112,15.24,10.3949995,40.78,2023,4,24,2,40,-0.21817862426059434
174113,14.52,10.4,39.95,2023,4,24,2,50,-0.2243359285801864
174114,14.95,10.55,38.725,2023,4,24,3,0,-0.33634518586897216
174115,14.995,10.5,39.215,2023,4,24,3,10,-0.2051952951276964
174116,14.334999999999999,10.65,40.385002,2023,4,24,3,20,-0.07758323465837971
174117,14.080000000000002,10.775,40.420002,2023,4,24,3,30,0.10937655819966634
174118,14.915000000000001,10.765,40.385002,2023,4,24,3,40,-0.022209521543624117
174119,15.15,10.84,39.975,2023,4,24,3,50,-0.31489055552522066
174120,15.245,10.914999,39.665,2023,4,24,4,0,-0.3097352302931156
174121,15.99,10.934999,39.82,2023,4,24,4,10,-0.29074558374368414
174122,16.94,10.865,40.245003,2023,4,24,4,20,-0.13401007860494915
174123,15.61578947368421,10.794737,40.536842,2023,4,24,4,30,-0.10236500667802788
174124,16.745,10.934999,39.905,2023,4,24,4,40,-0.13610613299699162
174125,15.84,10.87,40.129997,2023,4,24,4,50,-0.09691479985208568
174126,15.005263157894738,10.878947,39.847366,2023,4,24,5,0,-0.11729253097347662
174127,15.1,10.905,39.445,2023,4,24,5,10,-0.17745342539709405
174128,13.45,10.940001,39.195,2023,4,24,5,20,-0.15637177207844566
174129,12.22,10.875,38.98,2023,4,24,5,30,-0.20180663451433808
174130,14.080000000000002,11.005,38.545,2023,4,24,5,40,-0.16865536603014003
174131,14.625,11.070001,38.255,2023,4,24,5,50,-0.19637275531080223
174132,13.815000000000001,11.115,38.11,2023,4,24,6,0,-0.017481323607502673
174133,13.805000000000001,11.070001,37.885002,2023,4,24,6,10,-0.08498135332117414
174134,13.584999999999999,10.985,38.2,2023,4,24,6,20,-0.14559754755722482
174135,13.785,10.844999,38.305,2023,4,24,6,30,-0.1741083191371795
174136,14.865,10.86,37.845,2023,4,24,6,40,-0.26120893212100227
174224,4.9399999999999995,11.309999,43.28,2023,4,24,21,20,-0.12164046598368805
174225,2.495,11.215,44.525,2023,4,24,21,30,-0.21625556335734483
174226,2.13,10.8949995,42.735,2023,4,24,21,40,-0.2580666375096911
174227,1.9650000000000003,10.64,45.665,2023,4,24,21,50,-0.19175176411129408
174228,1.815,10.325,45.485,2023,4,24,22,0,-0.422931466606818
174229,2.435,10.309999,55.565002,2023,4,24,22,10,-0.5325281797842496
174230,2.57,10.225,56.815002,2023,4,24,22,20,-0.564484976156371
174231,2.415,10.135,55.845,2023,4,24,22,30,-0.5423264084746628
174232,3.225,10.415,48.11,2023,4,24,22,40,-0.5359593592777989
174233,4.3100000000000005,10.92,44.725,2023,4,24,22,50,-0.465252580432038
174234,4.765,10.39,45.295002,2023,4,24,23,0,-0.49415288947873864
174235,3.6049999999999995,11.045,40.665,2023,4,24,23,10,-0.35537327047493444
174236,5.678947368421053,11.278948,36.94211,2023,4,24,23,20,-0.24313756055910998
174237,4.82,11.405,36.395,2023,4,24,23,30,-0.3819469654254523
174238,4.965,11.4,36.305,2023,4,24,23,40,-0.600943424977196
174239,5.39,11.4800005,36.015,2023,4,24,23,50,-0.7032859041579123
174240,4.720000000000001,11.425,36.235,2023,4,25,0,0,-0.6838052384151726
174241,5.425,11.405,36.15,2023,4,25,0,10,-0.7423744990909527
174242,5.415,11.36,36.415,2023,4,25,0,20,-0.9130166856528598
174243,5.68,11.26,36.855,2023,4,25,0,30,-1.0112318621385805
174244,6.17,11.2,37.864998,2023,4,25,0,40,-1.144428350455991
174245,6.865,11.32,37.48,2023,4,25,0,50,-1.2348788470218188
174246,6.6450000000000005,11.3,37.305,2023,4,25,1,0,-1.1915091329107355
174247,6.904999999999999,11.3,36.5,2023,4,25,1,10,-1.2057299026750503
174248,7.984999999999999,11.38,35.845,2023,4,25,1,20,-0.9936483222137621
174249,7.35,11.495,35.215,2023,4,25,1,30,-1.0337554588211315
174250,9.555,11.585,33.965,2023,4,25,1,40,-1.0182680879866195
174251,8.15,11.525,35.225,2023,4,25,1,50,-1.11680171786832
174252,7.745,11.51,34.435,2023,4,25,2,0,-1.0688047309610047
174253,7.17,11.565001,33.15,2023,4,25,2,10,-0.810487667096814
174254,6.590000000000001,11.695,32.379997,2023,4,25,2,20,-0.4533431883526284
174256,5.279999999999999,11.41,33.765,2023,4,25,2,40,-0.9793858507736729
174257,6.295,11.405,33.845,2023,4,25,2,50,-1.1484395529399878
174258,7.2,11.495,33.775,2023,4,25,3,0,-1.2947774629768387
174259,7.705,11.445,34.36,2023,4,25,3,10,-1.061605563039014
174260,7.404999999999999,11.41,34.065,2023,4,25,3,20,-0.9803274181675842
174261,6.42,11.505,33.05,2023,4,25,3,30,-0.4562134382337616
174265,5.9,11.675,30.745,2023,4,25,4,10,-1.1198823557639699
174266,6.65,11.595,31.09,2023,4,25,4,20,-1.0451189162281098
174267,7.345000000000001,11.530001,31.585001,2023,4,25,4,30,-1.1589994386832048
174268,7.615,11.5,31.6,2023,4,25,4,40,-1.071872991478488
174269,8.09,11.570001,30.995,2023,4,25,4,50,-1.02965706494865
174270,7.663157894736842,11.6947365,30.510527,2023,4,25,5,0,-1.0452295121029964
174271,6.157894736842105,11.7421055,30.199999,2023,4,25,5,10,-1.00803521750497
174272,7.15,11.705,30.045002,2023,4,25,5,20,-0.9907987840492167
174368,7.545,11.065001,33.07,2023,4,25,21,20,-0.2224909865031706
174369,7.1000000000000005,11.01579,33.01579,2023,4,25,21,30,-0.21489822586523233
174370,6.11,11.015,32.83,2023,4,25,21,40,-0.3328561160067552
174371,7.15,11.11,32.435,2023,4,25,21,50,-0.1750083634997299
174372,3.8899999999999997,11.115,33.504997,2023,4,25,22,0,-0.338370286779304
174373,8.445,11.219999,32.16,2023,4,25,22,10,-0.32359944763858095
174374,10.15,11.16,31.445002,2023,4,25,22,20,-0.26302198071540994
174375,7.609999999999999,11.2300005,31.91,2023,4,25,22,30,-0.3492654870965276
174376,8.145,11.55,31.09,2023,4,25,22,40,-0.32881661581033605
174377,9.015,11.635,31.785,2023,4,25,22,50,-0.19572152492757033
174378,9.063157894736843,11.61579,29.510527,2023,4,25,23,0,-0.15726803372984793
174379,9.235,11.68,29.564999,2023,4,25,23,10,-0.25836697018631105
174380,6.529999999999999,11.690001,35.875,2023,4,25,23,20,-0.28945030151442963
174381,6.17,11.71,44.975,2023,4,25,23,30,-0.3506761659169502
174382,6.1,11.555,43.57,2023,4,25,23,40,-0.380492047042265
174383,7.485000000000001,11.645,44.195,2023,4,25,23,50,-0.35367943495893384
174384,7.19,11.690001,44.195,2023,4,26,0,0,-0.31447789523894404
174385,7.865,11.690001,43.45,2023,4,26,0,10,-0.36028649977929483
174386,7.25,11.63,43.085,2023,4,26,0,20,-0.13934827794608737
174387,6.3149999999999995,11.59,43.15,2023,4,26,0,30,-0.2618996665274769
174388,6.425,11.455,42.775,2023,4,26,0,40,-0.5191444431208846
174389,7.868421052631579,11.573685,39.842106,2023,4,26,0,50,-0.5981579078557697
174390,8.275,11.575,36.204998,2023,4,26,1,0,-0.7649465074698737
174391,8.584999999999999,11.59,35.045002,2023,4,26,1,10,-0.6662409918633232
174392,9.290000000000001,11.58,35.635002,2023,4,26,1,20,-0.5504850998283074
174393,10.790000000000001,11.615,35.445,2023,4,26,1,30,-0.5611183868602058
174394,10.665000000000001,11.05,35.295002,2023,4,26,1,40,-0.7320592354707304
174395,9.805,11.745,34.629997,2023,4,26,1,50,-0.5179341630032855
174396,7.06,11.765,33.515,2023,4,26,2,0,-0.40254211150082125
174397,6.45,11.875,31.98,2023,4,26,2,10,-0.25924039882047795
174398,6.745,12.095,30.09,2023,4,26,2,20,-0.39185810470194754
174399,9.17,11.9800005,28.179998,2023,4,26,2,30,-0.34919041797033884
174400,9.555,11.809999,30.66,2023,4,26,2,40,-0.34955747616986843
174401,8.940000000000001,11.8,30.204998,2023,4,26,2,50,-0.057721807810648784
174402,8.4,11.844999,30.554998,2023,4,26,3,0,-0.3533276113362125
174403,7.08,12.055,28.704998,2023,4,26,3,10,-0.4046477951405971
174404,6.635,12.4,21.965,2023,4,26,3,20,-0.778692253419961
174405,7.76,12.434999,23.414999,2023,4,26,3,30,-0.6287704372135777
174406,10.115,11.88,29.695002,2023,4,26,3,40,-0.6964777206564012
174407,10.32,11.745,29.375,2023,4,26,3,50,-0.7277629831953292
174408,6.04,11.9,24.310001,2023,4,26,4,0,-0.6631758420639609
174409,5.265,12.56,17.189999,2023,4,26,4,10,-0.8071462081431954
174410,5.220000000000001,12.54,17.99,2023,4,26,4,20,-0.957205736672113
174411,9.515,12.38,22.885,2023,4,26,4,30,-0.8564969048991921
174412,9.35,11.825,28.195002,2023,4,26,4,40,-0.699836168710742
174413,8.325,11.96,26.16,2023,4,26,4,50,-0.5869340872732652
174414,8.157894736842104,12.521052,17.594736,2023,4,26,5,0,-0.8564768961723083
174415,7.065,12.695,17.03,2023,4,26,5,10,-0.8020958252065693
174416,6.935,12.795,16.77,2023,4,26,5,20,-0.7789955976859831
174417,8.85,12.575,17.48,2023,4,26,5,30,-0.6953260231025755
174418,9.709999999999999,12.440001,20.34,2023,4,26,5,40,-0.5578395885341669
174419,10.895,12.17,22.095,2023,4,26,5,50,-0.8235976099440104
174421,7.484999999999999,11.7,23.27,2023,4,26,6,10,-0.7347194564709045
174422,7.3,12.205,19.095,2023,4,26,6,20,-0.7178739113793957
174423,8.915000000000001,11.695,26.375,2023,4,26,6,30,-0.742127362781664
174511,2.3400000000000003,12.025,27.005,2023,4,26,21,10,-0.42755735458298044
174512,2.035,12.1449995,26.475,2023,4,26,21,20,-0.38850659500255263
174513,3.18,11.940001,23.89,2023,4,26,21,30,-0.4830388074692574
174514,5.235,12.7,18.505001,2023,4,26,21,40,-0.35587169520082296
174515,4.3,12.875,19.060001,2023,4,26,21,50,-0.5098457118796419
174516,2.12,12.735,19.295,2023,4,26,22,0,-0.42416234657175145
174517,2.2399999999999998,12.530001,18.82,2023,4,26,22,10,-0.49749816355512855
174518,2.9699999999999998,12.875,17.325,2023,4,26,22,20,-0.46378301743267936
174519,2.4,12.82,17.539999,2023,4,26,22,30,-0.5026921238692685
174520,2.68,12.780001,16.75,2023,4,26,22,40,-0.6713166224401873
174521,2.92,12.635,18.36,2023,4,26,22,50,-0.5513655400185058
174522,2.56,12.775,17.09,2023,4,26,23,0,-0.6851046089167606
174523,2.455,12.525,16.165,2023,4,26,23,10,-0.6708563020490727
174524,2.8105263157894735,12.331579,16.11579,2023,4,26,23,20,-0.6801604458627334
174525,3.165,12.2699995,16.494999,2023,4,26,23,30,-0.5846938056671682
174526,5.995,12.530001,17.175,2023,4,26,23,40,-0.7816369225200298
174527,3.08,12.5,17.635,2023,4,26,23,50,-0.8551956325143443
174528,3.085,12.155001,16.630001,2023,4,27,0,0,-0.5830379578799152
174529,2.5300000000000002,12.47,16.869999,2023,4,27,0,10,-0.43089151927463426
174530,2.3600000000000003,12.05,17.095,2023,4,27,0,20,-0.2570235514979883
174537,2.1350000000000002,12.24,15.9,2023,4,27,1,30,-0.14486888922901764
174538,2.445,12.1449995,15.975,2023,4,27,1,40,-0.2657770815081875
174539,3.17,12.3,15.464999,2023,4,27,1,50,-0.16464668175403313
174540,2.73,12.68,15.01,2023,4,27,2,0,-0.42436127136703444
174541,2.665,12.17,15.76,2023,4,27,2,10,-0.46545399454716413
174542,2.42,12.190001,15.76,2023,4,27,2,20,-0.4851578770174128
174543,1.575,11.655001,16.155,2023,4,27,2,30,-0.4754206276660759
174544,2.785,11.75,15.844999,2023,4,27,2,40,-0.6023820733255609
174545,3.375,12.280001,15.245,2023,4,27,2,50,-0.718235753885364
174546,2.9473684210526314,12.352632,14.736842,2023,4,27,3,0,-0.6288255947158393
174547,7.24,12.41,17.835001,2023,4,27,3,10,-0.4105655934971232
174548,8.98,11.815001,26.785,2023,4,27,3,20,-0.5667322262930516
174549,8.165000000000001,11.695,26.7,2023,4,27,3,30,-0.5246958824090623
174550,7.4799999999999995,11.58,27.320002,2023,4,27,3,40,-0.5955781901538361
174551,8.83,11.56,28.225,2023,4,27,3,50,-0.48242873748293624
174552,9.595,11.55,26.09,2023,4,27,4,0,-0.41331143518044955
174553,7.331578947368421,11.594737,27.152634,2023,4,27,4,10,-0.6867841344113611
174554,8.555,11.35,29.095001,2023,4,27,4,20,-0.6545420414488785
174555,9.78,11.08,35.345,2023,4,27,4,30,-0.40283523592214837
174556,8.985,11.13,29.939999,2023,4,27,4,40,-0.3502502484132364
174557,8.510526315789473,11.389473,24.24737,2023,4,27,4,50,-0.526672751043855
174558,3.668421052631579,11.310526,26.363157,2023,4,27,5,0,-0.5954228049733351
174559,2.5526315789473686,10.826316,25.642105,2023,4,27,5,10,-0.7707381343351037
174655,10.879999999999999,12.125,9.385,2023,4,27,21,10,-0.49544452172768844
174656,10.457894736842105,12.21579,9.426316,2023,4,27,21,20,-0.23970970290269314
174657,8.205263157894738,12.368421,13.010526,2023,4,27,21,30,-0.40454553104878055
174659,7.3950000000000005,12.14,16.965,2023,4,27,21,50,-0.37369288065863165
174660,7.26,12.0,21.83,2023,4,27,22,0,-0.4950873771430784
174661,9.44,11.975,20.630001,2023,4,27,22,10,-0.4733264771284008
174662,8.715,11.84,25.925,2023,4,27,22,20,-0.5192197302672371
174663,3.215,11.6050005,42.465,2023,4,27,22,30,-0.6625152821048279
174664,3.2299999999999995,11.5,47.795002,2023,4,27,22,40,-0.6939475007307144
174665,4.5649999999999995,11.45,47.97,2023,4,27,22,50,-0.8050124665699764
174666,4.83,11.570001,48.48,2023,4,27,23,0,-0.7770180395970924
174667,6.425,11.525,49.135002,2023,4,27,23,10,-0.7954291066081742
174668,4.521052631578947,11.678947,48.99474,2023,4,27,23,20,-0.7609852568946819
174669,3.935,11.56,49.715,2023,4,27,23,30,-0.9011123902750893
174670,4.865,11.68,50.2,2023,4,27,23,40,-0.965628702312046
174671,3.3200000000000003,11.55,50.2,2023,4,27,23,50,-0.787516469807314
174672,5.015,11.33,50.315,2023,4,28,0,0,-0.8213950764758755
174673,6.5200000000000005,11.3949995,50.52,2023,4,28,0,10,-0.9953976030694759
174674,3.585,11.28,52.254997,2023,4,28,0,20,-0.8970857095788669
174675,3.745,11.190001,53.105,2023,4,28,0,30,-0.9524056846626398
174676,3.56,11.14,53.784996,2023,4,28,0,40,-0.7836126443874014
174677,2.6100000000000003,11.110001,54.225,2023,4,28,0,50,-0.8713472423947292
174678,3.2049999999999996,11.025,54.51,2023,4,28,1,0,-0.8675565916830005
174679,3.56,10.885,54.79,2023,4,28,1,10,-0.8075204112145434
174680,5.215,11.06,54.68,2023,4,28,1,20,-0.8519222619591793
174681,9.36,11.225,54.27,2023,4,28,1,30,-0.7657052232534153
174682,9.836842105263159,11.210526,54.105263,2023,4,28,1,40,-0.6969662285549281
174683,10.084999999999999,11.14,53.78,2023,4,28,1,50,-0.645774687478134
174684,8.925,10.985,53.315002,2023,4,28,2,0,-0.6665281606956155
174685,8.635,10.775,53.675,2023,4,28,2,10,-0.6466004273145911
174686,4.9350000000000005,10.67,53.52,2023,4,28,2,20,-0.5887977641259987
174687,5.4350000000000005,10.785,55.665,2023,4,28,2,30,-0.5526740287036245
174688,5.325,10.83,55.340004,2023,4,28,2,40,-0.5281978734904614
174689,5.21,10.8,55.695,2023,4,28,2,50,-0.5949214689557093
174690,5.295,10.8,56.15,2023,4,28,3,0,-0.692523845461875
174691,3.75,10.615,56.43,2023,4,28,3,10,-0.7030073978264058
174692,3.294736842105263,10.531579,56.8,2023,4,28,3,20,-0.858896234792937
174693,3.715,10.445,56.895,2023,4,28,3,30,-0.7495059142293296
174694,2.6550000000000002,10.295,57.335,2023,4,28,3,40,-0.7906951564809779
174695,1.98,10.05,58.079998,2023,4,28,3,50,-0.7678976667739332
174696,2.64,9.804999,58.640003,2023,4,28,4,0,-0.6647083656356205
174697,3.2600000000000002,10.070001,58.165,2023,4,28,4,10,-0.7751012375078109
174698,6.7700000000000005,10.35,57.29,2023,4,28,4,20,-0.5719477651581008
174699,10.66,10.795,55.940002,2023,4,28,4,30,-0.5163506626440387
174700,5.1450000000000005,10.785,55.655,2023,4,28,4,40,-0.5110015651686975
174701,4.49,10.51,56.495003,2023,4,28,4,50,-0.3724457101215415
174702,4.626315789473684,10.552631,56.394737,2023,4,28,5,0,-0.4894447219034393
174703,6.779999999999999,10.71,55.925,2023,4,28,5,10,-0.5226452005713329
174704,10.905,10.945,55.04,2023,4,28,5,20,-0.2814202372462104
174705,14.99,11.15,54.395,2023,4,28,5,30,-0.418201758322805
174706,18.365000000000002,11.4800005,52.2,2023,4,28,5,40,-0.5730852620492264
174707,17.97,11.63,50.879997,2023,4,28,5,50,-0.640934309113011
174708,14.455000000000002,11.415,52.98,2023,4,28,6,0,-0.6222482479742633
174709,15.01,11.26,53.090004,2023,4,28,6,10,-0.5164246021664725
174710,13.965,11.379999,52.15,2023,4,28,6,20,-0.5247157643105679
174798,14.365,10.695001,54.484997,2023,4,28,21,0,-0.5385823008110336
174799,13.895,11.379999,57.51,2023,4,28,21,10,-0.49167680492722976
174800,13.24,11.379999,59.1,2023,4,28,21,20,-0.4966926333000781
174801,14.275,11.74,59.590004,2023,4,28,21,30,-0.5340039423020866
174802,13.405000000000001,11.815001,60.175,2023,4,28,21,40,-0.5397289117373011
174803,12.705263157894738,11.878947,60.26842,2023,4,28,21,50,-0.5759394737721735
174804,10.865,11.844999,60.745003,2023,4,28,22,0,-0.6293812792447874
174805,10.43,11.715,60.965004,2023,4,28,22,10,-0.5557249296512135
174806,9.631578947368421,11.621053,61.115788,2023,4,28,22,20,-0.5321663082659748
174807,5.37,11.445,60.595,2023,4,28,22,30,-0.6178869313560144
174808,4.67,11.355,60.905,2023,4,28,22,40,-0.6758108273130786
174809,4.885,11.155001,57.984997,2023,4,28,22,50,-0.6928672197526294
174810,3.5421052631578944,10.963158,61.41579,2023,4,28,23,0,-0.5095451938663443
174811,5.13,11.13,63.170002,2023,4,28,23,10,-0.6320742163574057
174812,4.394736842105263,11.021052,62.58421,2023,4,28,23,20,-0.4948497536184378
174813,6.540000000000001,11.190001,63.845,2023,4,28,23,30,-0.608233099397686
174814,7.9799999999999995,11.2699995,63.454998,2023,4,28,23,40,-0.5851788182919532
174815,8.305,11.25,63.52,2023,4,28,23,50,-0.5528636351128894
174816,5.995,11.155001,62.879997,2023,4,29,0,0,-0.4510693527131855
174817,5.235,10.87,60.65,2023,4,29,0,10,-0.44512050395757574
174818,6.7299999999999995,10.945,64.435,2023,4,29,0,20,-0.3735395699619188
174819,5.744999999999999,10.995001,63.03,2023,4,29,0,30,-0.18354819115531273
174820,4.63,10.7300005,64.020004,2023,4,29,0,40,-0.33845537821784155
174821,5.835,10.95,65.655,2023,4,29,0,50,-0.3635716877695974
174822,3.9299999999999997,10.83,65.93,2023,4,29,1,0,-0.34253432399993117
174823,2.1399999999999997,10.535,66.1,2023,4,29,1,10,-0.4335832133580686
174824,1.963157894736842,10.28421,65.60526,2023,4,29,1,20,-0.31782598701462894
174825,3.105,10.01,63.245003,2023,4,29,1,30,-0.46286680413398
174826,4.942105263157895,10.6947365,59.884212,2023,4,29,1,40,-0.42904404419149217
174827,3.7600000000000002,10.99,58.07,2023,4,29,1,50,-0.327303807179937
174828,4.385,10.99,56.075,2023,4,29,2,0,-0.29102097371729563
174829,6.595000000000001,10.76,55.695,2023,4,29,2,10,-0.26142379775407104
174830,5.1450000000000005,10.99,55.29,2023,4,29,2,20,-0.5686313058623776
174831,2.305,10.885,54.305,2023,4,29,2,30,-0.2289914996337558
174832,9.08,11.255,50.9,2023,4,29,2,40,-0.429634254789548
174833,9.629999999999999,11.265,52.925,2023,4,29,2,50,-0.45692250264671463
